"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"well_4160_DUKE_27_A_yes_57_55_S9344"	1549785	1156206	0.25	83	0.998	"kept"	FALSE	0.28	"recurrence"	1549785	393579	1156206	0.253957161799863
"well_4174_DUKE_27_A_yes_57_69_S9358"	1408139	1080084	0.23	78	0.871	"kept"	FALSE	0.34	"recurrence"	1408139	328055	1080084	0.232970608725417
"well_4177_DUKE_27_A_yes_58_0_S9361"	2266387	1750931	0.23	126	0.992	"kept"	FALSE	0.29	"recurrence"	2266387	515456	1750931	0.227435120303814
"well_4184_DUKE_27_A_yes_58_7_S9368"	1990351	1543205	0.22	111	0.922	"kept"	FALSE	0.31	"recurrence"	1990351	447146	1543205	0.224656857006628
"well_4189_DUKE_27_A_yes_58_12_S9373"	2472213	1894544	0.23	138	0.994	"kept"	FALSE	0.28	"recurrence"	2472213	577669	1894544	0.233664736816771
"well_4190_DUKE_27_A_yes_58_13_S9374"	1420541	1052135	0.26	70	0.958	"kept"	FALSE	0.29	"recurrence"	1420541	368406	1052135	0.259342039406114
"well_4195_DUKE_27_A_yes_58_18_S9379"	1347309	1067438	0.21	72	0.547	"removed"	FALSE	0.55	"recurrence"	1347309	279871	1067438	0.207725918850093
"well_4203_DUKE_27_A_yes_58_26_S9387"	2204285	1724056	0.22	126	0.996	"kept"	FALSE	0.29	"recurrence"	2204285	480229	1724056	0.217861574161236
"well_4207_DUKE_27_A_yes_58_30_S9391"	1537775	1158888	0.25	86	0.535	"removed"	TRUE	0.03	"recurrence"	1537775	378887	1158888	0.246386499975614
"well_4208_DUKE_27_A_yes_58_31_S9392"	1568178	1225954	0.22	88	0.757	"removed"	FALSE	0.37	"recurrence"	1568178	342224	1225954	0.218230328444858
"well_4209_DUKE_27_A_yes_58_32_S9393"	2015068	1562653	0.22	113	0.995	"kept"	FALSE	0.3	"recurrence"	2015068	452415	1562653	0.224515996482501
"well_421_DUKE_27_D_yes_5_60_S5605"	1649490	1223723	0.26	91	0.635	"removed"	TRUE	0.02	"recurrence"	1649490	425767	1223723	0.258120388726212
"well_4211_DUKE_27_A_yes_58_34_S9395"	2323304	1784282	0.23	128	0.972	"kept"	FALSE	0.3	"recurrence"	2323304	539022	1784282	0.232006659481497
"well_4213_DUKE_27_A_yes_58_36_S9397"	1695225	1278439	0.25	92	0.997	"kept"	FALSE	0.28	"recurrence"	1695225	416786	1278439	0.2458588093026
"well_4215_DUKE_27_A_yes_58_38_S9399"	1157615	964234	0.17	65	0.518	"removed"	FALSE	0.44	"recurrence"	1157615	193381	964234	0.167051221692877
"well_4216_DUKE_27_A_yes_58_39_S9400"	2264590	1743382	0.23	128	0.931	"kept"	FALSE	0.19	"recurrence"	2264590	521208	1743382	0.230155568999245
"well_4218_DUKE_27_A_yes_58_41_S9402"	2210542	1671964	0.24	122	0.995	"kept"	FALSE	0.3	"recurrence"	2210542	538578	1671964	0.243640699882653
"well_4228_DUKE_27_A_yes_58_51_S9412"	904922	647480	0.28	46	0.994	"kept"	FALSE	0.28	"recurrence"	904922	257442	647480	0.284490817993153
"well_4230_DUKE_27_A_yes_58_53_S9414"	2272737	1663823	0.27	119	0.991	"kept"	FALSE	0.29	"recurrence"	2272737	608914	1663823	0.267921013298063
"well_4235_DUKE_27_A_yes_58_58_S9419"	1614619	1227249	0.24	89	0.968	"kept"	FALSE	0.31	"recurrence"	1614619	387370	1227249	0.23991418408925
"well_4237_DUKE_27_A_yes_58_60_S9421"	1359569	1040120	0.23	76	0.992	"kept"	FALSE	0.29	"recurrence"	1359569	319449	1040120	0.234963433264512
"well_424_DUKE_27_A_yes_5_63_S5608"	2015845	1521759	0.25	110	0.998	"kept"	FALSE	0.28	"recurrence"	2015845	494086	1521759	0.245101185855063
"well_4240_DUKE_27_A_yes_58_63_S9424"	1668604	1260840	0.24	92	0.993	"kept"	FALSE	0.29	"recurrence"	1668604	407764	1260840	0.244374339268035
"well_4247_DUKE_27_A_yes_58_70_S9431"	1133606	868952	0.23	63	0.988	"kept"	FALSE	0.3	"recurrence"	1133606	264654	868952	0.233462067067394
"well_4248_DUKE_27_A_yes_58_71_S9432"	1732941	1304982	0.25	93	0.747	"removed"	FALSE	0.3	"recurrence"	1732941	427959	1304982	0.246955320463882
"well_4255_DUKE_27_A_yes_59_6_S9439"	1770750	1314948	0.26	87	0.232	"removed"	FALSE	0.1	"recurrence"	1770750	455802	1314948	0.257406183820415
"well_426_DUKE_27_A_yes_5_65_S5610"	2097938	1572313	0.25	112	0.997	"kept"	FALSE	0.3	"recurrence"	2097938	525625	1572313	0.250543629030029
"well_4272_DUKE_27_A_yes_59_23_S9456"	1943735	1449227	0.25	104	0.999	"kept"	FALSE	0.28	"recurrence"	1943735	494508	1449227	0.254411223752209
"well_4277_DUKE_27_A_yes_59_28_S9461"	1768114	1374400	0.22	98	0.973	"kept"	FALSE	0.3	"recurrence"	1768114	393714	1374400	0.222674556052381
"well_4283_DUKE_27_A_yes_59_34_S9467"	2542061	1958769	0.23	140	0.992	"kept"	FALSE	0.29	"recurrence"	2542061	583292	1958769	0.229456334840116
"well_4285_DUKE_27_A_yes_59_36_S9469"	2090519	1601424	0.23	118	0.957	"kept"	FALSE	0.27	"recurrence"	2090519	489095	1601424	0.233958648546127
"well_4286_DUKE_27_A_yes_59_37_S9470"	1845722	1411943	0.24	102	0.997	"kept"	FALSE	0.28	"recurrence"	1845722	433779	1411943	0.235018599767462
"well_4292_DUKE_27_A_yes_59_43_S9476"	1985037	1510724	0.24	100	0.225	"removed"	FALSE	0.15	"recurrence"	1985037	474313	1510724	0.238944160738566
"well_4293_DUKE_27_A_yes_59_44_S9477"	1181453	891126	0.25	62	0.404	"removed"	TRUE	0.05	"recurrence"	1181453	290327	891126	0.245737240499622
"well_4294_DUKE_27_A_yes_59_45_S9478"	1617200	1248660	0.23	90	0.978	"kept"	FALSE	0.3	"recurrence"	1617200	368540	1248660	0.227887707148157
"well_4295_DUKE_27_A_yes_59_46_S9479"	1976974	1466194	0.26	108	0.638	"removed"	TRUE	0.02	"recurrence"	1976974	510780	1466194	0.258364551076544
"well_4304_DUKE_27_A_yes_59_55_S9488"	1757961	1321344	0.25	96	0.998	"kept"	FALSE	0.28	"recurrence"	1757961	436617	1321344	0.248365578075964
"well_4312_DUKE_27_A_yes_59_63_S9496"	1366299	1028215	0.25	74	0.998	"kept"	FALSE	0.29	"recurrence"	1366299	338084	1028215	0.247445105353953
"well_4314_DUKE_27_A_yes_59_65_S9498"	1840168	1324714	0.28	97	0.78	"removed"	FALSE	0.3	"recurrence"	1840168	515454	1324714	0.280112467992053
"well_4315_DUKE_27_A_yes_59_66_S9499"	1626653	1230938	0.24	79	0.929	"kept"	FALSE	0.34	"recurrence"	1626653	395715	1230938	0.243269461895069
"well_4324_DUKE_27_A_yes_60_3_S9508"	1327624	1043837	0.21	72	0.993	"kept"	FALSE	0.3	"recurrence"	1327624	283787	1043837	0.21375555127054
"well_4328_DUKE_27_A_yes_60_7_S9512"	1813609	1379828	0.24	98	0.988	"kept"	FALSE	0.29	"recurrence"	1813609	433781	1379828	0.239181102431671
"well_4331_DUKE_27_A_yes_60_10_S9515"	2192527	1644104	0.25	119	0.907	"kept"	FALSE	0.43	"recurrence"	2192527	548423	1644104	0.250132837588773
"well_4337_DUKE_27_A_yes_60_16_S9521"	2116547	1644748	0.22	120	0.449	"removed"	FALSE	0.48	"recurrence"	2116547	471799	1644748	0.222909767654581
"well_4347_DUKE_27_A_yes_60_26_S9531"	1471119	1193383	0.19	88	0.994	"kept"	FALSE	0.28	"recurrence"	1471119	277736	1193383	0.188792341068262
"well_4348_DUKE_27_A_yes_60_27_S9532"	2249284	1701685	0.24	128	0.469	"removed"	FALSE	0.59	"recurrence"	2249284	547599	1701685	0.243454806062729
"well_4351_DUKE_27_A_yes_60_30_S9535"	1541167	1208193	0.22	89	0.984	"kept"	FALSE	0.28	"recurrence"	1541167	332974	1208193	0.216053159715981
"well_4354_DUKE_27_A_yes_60_33_S9538"	768523	637510	0.17	47	0.982	"kept"	FALSE	0.28	"recurrence"	768523	131013	637510	0.170473752900043
"well_4355_DUKE_27_A_yes_60_34_S9539"	2052144	1590070	0.23	115	0.962	"kept"	FALSE	0.32	"recurrence"	2052144	462074	1590070	0.225166460053486
"well_4356_DUKE_27_A_yes_60_35_S9540"	1184356	972298	0.18	71	0.99	"kept"	FALSE	0.3	"recurrence"	1184356	212058	972298	0.179049204799908
"well_4358_DUKE_27_A_yes_60_37_S9542"	2061606	1624054	0.21	117	0.995	"kept"	FALSE	0.29	"recurrence"	2061606	437552	1624054	0.212238419950272
"well_4360_DUKE_27_A_yes_60_39_S9544"	1685845	1323473	0.21	97	0.988	"kept"	FALSE	0.27	"recurrence"	1685845	362372	1323473	0.21494977296252
"well_4363_DUKE_27_A_yes_60_42_S9547"	1621087	1303512	0.2	95	0.997	"kept"	FALSE	0.28	"recurrence"	1621087	317575	1303512	0.195902502456685
"well_4364_DUKE_27_A_yes_60_43_S9548"	1910977	1491450	0.22	108	0.996	"kept"	FALSE	0.28	"recurrence"	1910977	419527	1491450	0.219535347625848
"well_4366_DUKE_27_A_yes_60_45_S9550"	1703963	1364106	0.2	99	0.994	"kept"	FALSE	0.28	"recurrence"	1703963	339857	1364106	0.199450927044777
"well_4368_DUKE_27_A_yes_60_47_S9552"	936076	773535	0.17	56	0.991	"kept"	FALSE	0.3	"recurrence"	936076	162541	773535	0.173640815489341
"well_4369_DUKE_27_A_yes_60_48_S9553"	1655008	1309571	0.21	96	0.996	"kept"	FALSE	0.3	"recurrence"	1655008	345437	1309571	0.208722253910555
"well_4373_DUKE_27_A_yes_60_52_S9557"	1371505	1058313	0.23	78	0.994	"kept"	FALSE	0.28	"recurrence"	1371505	313192	1058313	0.228356440552532
"well_4379_DUKE_27_A_yes_60_58_S9563"	1417114	1103223	0.22	80	0.994	"kept"	FALSE	0.29	"recurrence"	1417114	313891	1103223	0.221500175709223
"well_4387_DUKE_27_A_yes_60_66_S9571"	1560735	1191184	0.24	87	0.992	"kept"	FALSE	0.29	"recurrence"	1560735	369551	1191184	0.236780106808651
"well_4402_DUKE_27_A_yes_61_9_S9586"	577536	499392	0.14	36	0.967	"kept"	FALSE	0.28	"recurrence"	577536	78144	499392	0.13530585106383
"well_4409_DUKE_27_A_yes_61_16_S9593"	1388502	1088940	0.22	76	0.989	"kept"	FALSE	0.29	"recurrence"	1388502	299562	1088940	0.215744737854177
"well_4410_DUKE_27_A_yes_61_17_S9594"	878150	727635	0.17	53	0.995	"kept"	FALSE	0.28	"recurrence"	878150	150515	727635	0.171400102488185
"well_4413_DUKE_27_A_yes_61_20_S9597"	1687807	1306614	0.23	94	0.995	"kept"	FALSE	0.28	"recurrence"	1687807	381193	1306614	0.225851059984939
"well_4420_DUKE_27_A_yes_61_27_S9604"	490543	376279	0.23	24	0.966	"kept"	FALSE	0.28	"recurrence"	490543	114264	376279	0.232933708156064
"well_4427_DUKE_27_A_yes_61_34_S9611"	1714073	1310131	0.24	91	0.987	"kept"	FALSE	0.28	"recurrence"	1714073	403942	1310131	0.235662075069148
"well_443_DUKE_27_A_yes_6_10_S5627"	1802001	1383726	0.23	100	0.935	"kept"	FALSE	0.31	"recurrence"	1802001	418275	1383726	0.232116963309121
"well_4431_DUKE_27_A_yes_61_38_S9615"	917899	755727	0.18	54	0.996	"kept"	FALSE	0.29	"recurrence"	917899	162172	755727	0.176677390431845
"well_4434_DUKE_27_A_yes_61_41_S9618"	1022125	835200	0.18	61	0.997	"kept"	FALSE	0.28	"recurrence"	1022125	186925	835200	0.182878806408218
"well_4435_DUKE_27_A_yes_61_42_S9619"	645265	535543	0.17	38	0.988	"kept"	FALSE	0.28	"recurrence"	645265	109722	535543	0.17004176578615
"well_4440_DUKE_27_A_yes_61_47_S9624"	932380	770654	0.17	56	0.989	"kept"	FALSE	0.31	"recurrence"	932380	161726	770654	0.173455029065403
"well_4448_DUKE_27_A_yes_61_55_S9632"	974533	776988	0.2	56	0.997	"kept"	FALSE	0.28	"recurrence"	974533	197545	776988	0.20270734803234
"well_4449_DUKE_27_A_yes_61_56_S9633"	666468	534169	0.2	38	0.976	"kept"	FALSE	0.29	"recurrence"	666468	132299	534169	0.198507655281274
"well_4451_DUKE_27_A_yes_61_58_S9635"	971995	786056	0.19	57	0.987	"kept"	FALSE	0.3	"recurrence"	971995	185939	786056	0.191296251523928
"well_4456_DUKE_27_A_yes_61_63_S9640"	776131	637410	0.18	46	0.943	"kept"	FALSE	0.33	"recurrence"	776131	138721	637410	0.178734002378464
"well_4461_DUKE_27_A_yes_61_68_S9645"	851868	685714	0.2	50	0.983	"kept"	FALSE	0.29	"recurrence"	851868	166154	685714	0.195046650420018
"well_4463_DUKE_27_A_yes_61_70_S9647"	608031	508334	0.16	37	0.98	"kept"	FALSE	0.27	"recurrence"	608031	99697	508334	0.16396696878942
"well_4469_DUKE_27_A_yes_62_4_S9653"	1632817	1260641	0.23	92	0.984	"kept"	FALSE	0.28	"recurrence"	1632817	372176	1260641	0.2279349124856
"well_4470_DUKE_27_A_yes_62_5_S9654"	1829688	1388310	0.24	99	0.955	"kept"	FALSE	0.31	"recurrence"	1829688	441378	1388310	0.241231291892388
"well_4471_DUKE_27_A_yes_62_6_S9655"	1963433	1522489	0.22	111	0.961	"kept"	FALSE	0.29	"recurrence"	1963433	440944	1522489	0.224578073201377
"well_4472_DUKE_27_A_yes_62_7_S9656"	1795149	1378498	0.23	99	0.958	"kept"	FALSE	0.3	"recurrence"	1795149	416651	1378498	0.232098282649518
"well_4477_DUKE_27_A_yes_62_12_S9661"	2134891	1657230	0.22	121	0.996	"kept"	FALSE	0.28	"recurrence"	2134891	477661	1657230	0.22374022842384
"well_4479_DUKE_27_A_yes_62_14_S9663"	1808149	1401599	0.22	102	0.996	"kept"	FALSE	0.3	"recurrence"	1808149	406550	1401599	0.224843195997675
"well_4480_DUKE_27_A_yes_62_15_S9664"	2173510	1632535	0.25	118	0.978	"kept"	FALSE	0.28	"recurrence"	2173510	540975	1632535	0.248894645067195
"well_4483_DUKE_27_A_yes_62_18_S9667"	251797	216219	0.14	16	0.474	"removed"	TRUE	0.03	"recurrence"	251797	35578	216219	0.141296361751729
"well_4484_DUKE_27_A_yes_62_19_S9668"	2232217	1749419	0.22	128	0.997	"kept"	FALSE	0.29	"recurrence"	2232217	482798	1749419	0.2162863198336
"well_4488_DUKE_27_A_yes_62_23_S9672"	1887436	1436587	0.24	102	0.946	"kept"	FALSE	0.31	"recurrence"	1887436	450849	1436587	0.238868496733134
"well_4491_DUKE_27_A_yes_62_26_S9675"	1935512	1505631	0.22	109	0.968	"kept"	FALSE	0.31	"recurrence"	1935512	429881	1505631	0.222101955451581
"well_4493_DUKE_27_A_yes_62_28_S9677"	1844388	1458753	0.21	106	0.952	"kept"	FALSE	0.3	"recurrence"	1844388	385635	1458753	0.209085615391122
"well_4495_DUKE_27_A_yes_62_30_S9679"	739779	542839	0.27	39	0.926	"kept"	FALSE	0.27	"recurrence"	739779	196940	542839	0.266214639777555
"well_4501_DUKE_27_A_yes_62_36_S9685"	1949625	1481258	0.24	105	0.958	"kept"	FALSE	0.33	"recurrence"	1949625	468367	1481258	0.240234404052061
"well_4502_DUKE_27_A_yes_62_37_S9686"	1654421	1283283	0.22	94	0.998	"kept"	FALSE	0.28	"recurrence"	1654421	371138	1283283	0.22433104995645
"well_4507_DUKE_27_A_yes_62_42_S9691"	1504711	1161297	0.23	83	0.948	"kept"	FALSE	0.29	"recurrence"	1504711	343414	1161297	0.228225885236434
"well_4511_DUKE_27_A_yes_62_46_S9695"	2084825	1583926	0.24	115	0.999	"kept"	FALSE	0.29	"recurrence"	2084825	500899	1583926	0.240259494202151
"well_4514_DUKE_27_A_yes_62_49_S9698"	534020	456273	0.15	33	0.977	"kept"	FALSE	0.28	"recurrence"	534020	77747	456273	0.145588180217969
"well_4515_DUKE_27_A_yes_62_50_S9699"	1973020	1518214	0.23	108	0.949	"kept"	FALSE	0.3	"recurrence"	1973020	454806	1518214	0.230512615178761
"well_4518_DUKE_27_A_yes_62_53_S9702"	2459388	1861571	0.24	136	0.996	"kept"	FALSE	0.28	"recurrence"	2459388	597817	1861571	0.243075513095128
"well_4522_DUKE_27_A_yes_62_57_S9706"	1409233	1061312	0.25	76	0.984	"kept"	FALSE	0.29	"recurrence"	1409233	347921	1061312	0.246886781674854
"well_4524_DUKE_27_A_yes_62_59_S9708"	1306795	980054	0.25	69	0.978	"kept"	FALSE	0.3	"recurrence"	1306795	326741	980054	0.250032331008307
"well_4536_DUKE_27_A_yes_62_71_S9720"	1821589	1372107	0.25	99	0.997	"kept"	FALSE	0.29	"recurrence"	1821589	449482	1372107	0.246752697781991
"well_4539_DUKE_27_A_yes_63_2_S9723"	1926392	1498153	0.22	109	0.99	"kept"	FALSE	0.3	"recurrence"	1926392	428239	1498153	0.222301068526032
"well_4545_DUKE_27_A_yes_63_8_S9729"	2267333	1760499	0.22	128	0.996	"kept"	FALSE	0.29	"recurrence"	2267333	506834	1760499	0.22353752183733
"well_456_DUKE_27_D_yes_6_23_S5640"	1891243	1412986	0.25	104	0.668	"removed"	TRUE	0.02	"recurrence"	1891243	478257	1412986	0.252879719845625
"well_4562_DUKE_27_A_yes_63_25_S9746"	1867596	1434363	0.23	104	0.948	"kept"	FALSE	0.32	"recurrence"	1867596	433233	1434363	0.23197361742047
"well_457_DUKE_27_D_yes_6_24_S5641"	1559206	1128800	0.28	83	0.678	"removed"	TRUE	0.02	"recurrence"	1559206	430406	1128800	0.27604178023943
"well_4573_DUKE_27_A_yes_63_36_S9757"	2124649	1650397	0.22	120	0.989	"kept"	FALSE	0.28	"recurrence"	2124649	474252	1650397	0.223214281511911
"well_4579_DUKE_27_A_yes_63_42_S9763"	1607162	1266429	0.21	93	0.994	"kept"	FALSE	0.29	"recurrence"	1607162	340733	1266429	0.212009119180269
"well_4585_DUKE_27_A_yes_63_48_S9769"	1877724	1436427	0.24	105	0.756	"removed"	FALSE	0.3	"recurrence"	1877724	441297	1436427	0.235016967349834
"well_4586_DUKE_27_A_yes_63_49_S9770"	372971	323880	0.13	23	0.985	"kept"	FALSE	0.3	"recurrence"	372971	49091	323880	0.131621493360074
"well_4590_DUKE_27_A_yes_63_53_S9774"	2196147	1617455	0.26	118	0.993	"kept"	FALSE	0.29	"recurrence"	2196147	578692	1617455	0.263503308294026
"well_4591_DUKE_27_A_yes_63_54_S9775"	1644641	1258623	0.23	91	0.998	"kept"	FALSE	0.28	"recurrence"	1644641	386018	1258623	0.234712621173861
"well_4592_DUKE_27_A_yes_63_55_S9776"	1677429	1289224	0.23	93	0.997	"kept"	FALSE	0.29	"recurrence"	1677429	388205	1289224	0.231428573131858
"well_4593_DUKE_27_A_yes_63_56_S9777"	1587975	1202851	0.24	86	0.933	"kept"	FALSE	0.31	"recurrence"	1587975	385124	1202851	0.242525228671736
"well_4596_DUKE_27_A_yes_63_59_S9780"	1473542	1110512	0.25	80	0.993	"kept"	FALSE	0.28	"recurrence"	1473542	363030	1110512	0.246365559990825
"well_4598_DUKE_27_A_yes_63_61_S9782"	659779	487540	0.26	35	0.267	"removed"	FALSE	0.84	"recurrence"	659779	172239	487540	0.261055595888926
"well_460_DUKE_27_A_yes_6_27_S5644"	3074739	2265609	0.26	165	0.995	"kept"	FALSE	0.28	"recurrence"	3074739	809130	2265609	0.263154043318799
"well_4600_DUKE_27_A_yes_63_63_S9784"	1457989	1102833	0.24	80	0.995	"kept"	FALSE	0.3	"recurrence"	1457989	355156	1102833	0.243593058658193
"well_4607_DUKE_27_A_yes_63_70_S9791"	1233363	949109	0.23	69	0.988	"kept"	FALSE	0.29	"recurrence"	1233363	284254	949109	0.230470672462203
"well_4609_DUKE_27_A_yes_64_0_S9793"	757914	558260	0.26	33	0.677	"removed"	FALSE	0.72	"recurrence"	757914	199654	558260	0.263425665708774
"well_4614_DUKE_27_A_yes_64_5_S9798"	962843	717926	0.25	48	0.969	"kept"	FALSE	0.3	"recurrence"	962843	244917	717926	0.254368573069545
"well_4616_DUKE_27_A_yes_64_7_S9800"	2244664	1649747	0.27	117	0.913	"kept"	FALSE	0.3	"recurrence"	2244664	594917	1649747	0.265036103398994
"well_4617_DUKE_27_A_yes_64_8_S9801"	1952739	1421181	0.27	102	0.997	"kept"	FALSE	0.27	"recurrence"	1952739	531558	1421181	0.272211493701923
"well_4651_DUKE_27_A_yes_64_42_S9835"	1691915	1268473	0.25	95	0.328	"removed"	FALSE	0.1	"recurrence"	1691915	423442	1268473	0.250273802170913
"well_4658_DUKE_27_A_yes_64_49_S9842"	376829	322893	0.14	23	0.91	"kept"	FALSE	0.27	"recurrence"	376829	53936	322893	0.143131234591818
"well_4665_DUKE_27_A_yes_64_56_S9849"	1410013	1040783	0.26	71	0.986	"kept"	FALSE	0.28	"recurrence"	1410013	369230	1040783	0.261862833888766
"well_4671_DUKE_27_A_yes_64_62_S9855"	2016324	1493576	0.26	109	0.994	"kept"	FALSE	0.29	"recurrence"	2016324	522748	1493576	0.259257936720487
"well_4675_DUKE_27_A_yes_64_66_S9859"	1632866	1183287	0.28	85	0.987	"kept"	FALSE	0.29	"recurrence"	1632866	449579	1183287	0.275331227424663
"well_4676_DUKE_27_A_yes_64_67_S9860"	1705565	1181806	0.31	83	0.987	"kept"	FALSE	0.29	"recurrence"	1705565	523759	1181806	0.307088266937936
"well_4678_DUKE_27_A_yes_64_69_S9862"	1357196	997893	0.26	72	0.998	"kept"	FALSE	0.28	"recurrence"	1357196	359303	997893	0.26473921231716
"well_468_DUKE_27_A_yes_6_35_S5652"	1868449	1482844	0.21	109	0.994	"kept"	FALSE	0.29	"recurrence"	1868449	385605	1482844	0.206377053909419
"well_4682_DUKE_27_A_yes_65_1_S9866"	1238859	989022	0.2	72	0.994	"kept"	FALSE	0.29	"recurrence"	1238859	249837	989022	0.201667017796214
"well_4697_DUKE_27_A_yes_65_16_S9881"	1762101	1376777	0.22	101	0.952	"kept"	FALSE	0.26	"recurrence"	1762101	385324	1376777	0.218673049955706
"well_4702_DUKE_27_A_yes_65_21_S9886"	1334152	1109875	0.17	79	0.995	"kept"	FALSE	0.29	"recurrence"	1334152	224277	1109875	0.168104533816237
"well_4705_DUKE_27_A_yes_65_24_S9889"	1717357	1313517	0.24	96	0.996	"kept"	FALSE	0.29	"recurrence"	1717357	403840	1313517	0.235152038859713
"well_4708_DUKE_27_A_yes_65_27_S9892"	2012651	1531129	0.24	111	0.942	"kept"	FALSE	0.29	"recurrence"	2012651	481522	1531129	0.239247639059131
"well_4713_DUKE_27_A_yes_65_32_S9897"	1144373	885453	0.23	63	0.983	"kept"	FALSE	0.3	"recurrence"	1144373	258920	885453	0.22625490115548
"well_4730_DUKE_27_A_yes_65_49_S9914"	1058612	831772	0.21	59	0.99	"kept"	FALSE	0.3	"recurrence"	1058612	226840	831772	0.214280586277125
"well_4735_DUKE_27_A_yes_65_54_S9919"	1627378	1238805	0.24	89	0.994	"kept"	FALSE	0.28	"recurrence"	1627378	388573	1238805	0.238772430252836
"well_4736_DUKE_27_A_yes_65_55_S9920"	403968	319979	0.21	21	0.972	"kept"	FALSE	0.41	"recurrence"	403968	83989	319979	0.20791003247782
"well_4741_DUKE_27_A_yes_65_60_S9925"	1356756	1035365	0.24	73	0.738	"removed"	FALSE	0.34	"recurrence"	1356756	321391	1035365	0.236881944874392
"well_4752_DUKE_27_A_yes_65_71_S9936"	1172716	898009	0.23	62	0.997	"kept"	FALSE	0.28	"recurrence"	1172716	274707	898009	0.234248530761071
"well_4754_DUKE_27_A_yes_66_1_S9938"	559727	489413	0.13	34	0.959	"kept"	FALSE	0.28	"recurrence"	559727	70314	489413	0.125621954988771
"well_4755_DUKE_27_A_yes_66_2_S9939"	1614097	1239025	0.23	91	0.988	"kept"	FALSE	0.28	"recurrence"	1614097	375072	1239025	0.232372651705567
"well_4768_DUKE_27_A_yes_66_15_S9952"	1130253	843166	0.25	57	0.995	"kept"	FALSE	0.29	"recurrence"	1130253	287087	843166	0.254002422466474
"well_4774_DUKE_27_A_yes_66_21_S9958"	2046858	1557023	0.24	112	0.995	"kept"	FALSE	0.3	"recurrence"	2046858	489835	1557023	0.239310689847561
"well_4776_DUKE_27_A_yes_66_23_S9960"	2062643	1536256	0.26	111	0.995	"kept"	FALSE	0.28	"recurrence"	2062643	526387	1536256	0.255200245510251
"well_4778_DUKE_27_A_yes_66_25_S9962"	1818640	1376174	0.24	99	0.99	"kept"	FALSE	0.29	"recurrence"	1818640	442466	1376174	0.243294989662605
"well_4784_DUKE_27_A_yes_66_31_S9968"	1844964	1364747	0.26	97	0.934	"kept"	FALSE	0.3	"recurrence"	1844964	480217	1364747	0.260285295539642
"well_4789_DUKE_27_A_yes_66_36_S9973"	269693	241278	0.11	18	0.934	"kept"	FALSE	0.43	"recurrence"	269693	28415	241278	0.105360539576481
"well_4790_DUKE_27_A_yes_66_37_S9974"	1479996	1126573	0.24	82	0.978	"kept"	FALSE	0.28	"recurrence"	1479996	353423	1126573	0.238799969729648
"well_4800_DUKE_27_A_yes_66_47_S9984"	1465617	1130643	0.23	82	0.993	"kept"	FALSE	0.29	"recurrence"	1465617	334974	1130643	0.228554936248693
"well_4803_DUKE_27_A_yes_66_50_S9987"	1444047	1097625	0.24	80	0.998	"kept"	FALSE	0.29	"recurrence"	1444047	346422	1097625	0.239896623863351
"well_4804_DUKE_27_A_yes_66_51_S9988"	1730390	1274289	0.26	91	0.985	"kept"	FALSE	0.29	"recurrence"	1730390	456101	1274289	0.263582776137171
"well_4806_DUKE_27_A_yes_66_53_S9990"	1883991	1373052	0.27	100	0.997	"kept"	FALSE	0.28	"recurrence"	1883991	510939	1373052	0.271200340129013
"well_4808_DUKE_27_A_yes_66_55_S9992"	1693210	1314325	0.22	95	0.986	"kept"	FALSE	0.29	"recurrence"	1693210	378885	1314325	0.223767282262684
"well_4810_DUKE_27_A_yes_66_57_S9994"	1740125	1343079	0.23	98	0.987	"kept"	FALSE	0.3	"recurrence"	1740125	397046	1343079	0.228170964729545
"well_4815_DUKE_27_A_yes_66_62_S9999"	1666965	1239472	0.26	91	0.934	"kept"	FALSE	0.3	"recurrence"	1666965	427493	1239472	0.256449895468711
"well_4816_DUKE_27_A_yes_66_63_S10000"	1682231	1299324	0.23	95	0.994	"kept"	FALSE	0.3	"recurrence"	1682231	382907	1299324	0.227618561303412
"well_4819_DUKE_27_A_yes_66_66_S10003"	1999754	1512299	0.24	109	0.931	"kept"	FALSE	0.3	"recurrence"	1999754	487455	1512299	0.243757482170307
"well_482_DUKE_27_A_yes_6_49_S5666"	138664	121697	0.12	8	0.711	"removed"	FALSE	0.35	"recurrence"	138664	16967	121697	0.122360526163965
"well_4820_DUKE_27_A_yes_66_67_S10004"	1669511	1200665	0.28	87	0.996	"kept"	FALSE	0.29	"recurrence"	1669511	468846	1200665	0.280828338357759
"well_4822_DUKE_27_A_yes_66_69_S10006"	1019312	804137	0.21	61	0.745	"removed"	FALSE	0.44	"recurrence"	1019312	215175	804137	0.211098270205786
"well_4823_DUKE_27_A_yes_66_70_S10007"	829155	669958	0.19	48	0.992	"kept"	FALSE	0.28	"recurrence"	829155	159197	669958	0.191999083404189
"well_4826_DUKE_27_A_yes_67_1_S10010"	1704502	1337393	0.22	94	0.993	"kept"	FALSE	0.29	"recurrence"	1704502	367109	1337393	0.215376103988144
"well_4831_DUKE_27_A_yes_67_6_S10015"	1993616	1517346	0.24	109	0.993	"kept"	FALSE	0.3	"recurrence"	1993616	476270	1517346	0.238897561014759
