"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"SC89_NKI_12RE_R23C0yesS_A_W_C1_S6841"	590283	372618	0.37	26	0.508	"removed"	TRUE	0.07	"recurrence"	590283	217665	372618	0.368746855321939
"SC89_NKI_12RE_R23C16yesS_A_W_C2_S6857"	2023312	1364003	0.33	94	0.931	"kept"	FALSE	0.39	"recurrence"	2023312	659309	1364003	0.325856318748666
"SC89_NKI_12RE_R23C17yesS_A_W_C2_S6858"	1606244	1119116	0.3	81	0.71	"removed"	TRUE	0.02	"recurrence"	1606244	487128	1119116	0.303271483037446
"SC89_NKI_12RE_R23C1yesS_A_W_C1_S6842"	1968447	1421493	0.28	103	0.895	"kept"	TRUE	0.01	"recurrence"	1968447	546954	1421493	0.277860668841986
"SC89_NKI_12RE_R23C20yesS_A_W_C1_S6861"	1266943	804306	0.37	54	0.986	"kept"	FALSE	0.38	"recurrence"	1266943	462637	804306	0.365160074289056
"SC89_NKI_12RE_R23C21yesS_A_W_C1_S6862"	1675983	1094225	0.35	73	0.988	"kept"	FALSE	0.36	"recurrence"	1675983	581758	1094225	0.347114499371414
"SC89_NKI_12RE_R23C34yesS_A_W_C2_S6875"	868108	680265	0.22	49	0.886	"kept"	TRUE	0.01	"recurrence"	868108	187843	680265	0.216382063061278
"SC89_NKI_12RE_R23C37yesS_A_W_C1_S6878"	1119970	797685	0.29	53	0.986	"kept"	FALSE	0.38	"recurrence"	1119970	322285	797685	0.287762172201041
"SC89_NKI_12RE_R23C38yesS_A_W_C1_S6879"	1832161	1210461	0.34	88	0.819	"kept"	TRUE	0.01	"recurrence"	1832161	621700	1210461	0.339326074509827
"SC89_NKI_12RE_R23C43yesS_A_W_C1_S6884"	1684024	1165882	0.31	85	0.773	"removed"	TRUE	0.01	"recurrence"	1684024	518142	1165882	0.307680888158364
"SC89_NKI_12RE_R23C45yesS_A_W_C2_S6886"	1713990	1128922	0.34	76	0.985	"kept"	FALSE	0.36	"recurrence"	1713990	585068	1128922	0.341348549291419
"SC89_NKI_12RE_R23C46yesS_A_W_C2_S6887"	1629275	1043958	0.36	70	0.983	"kept"	FALSE	0.36	"recurrence"	1629275	585317	1043958	0.359249973147566
"SC89_NKI_12RE_R23C4yesS_A_W_C1_S6845"	2135813	1403277	0.34	103	0.553	"removed"	TRUE	0.02	"recurrence"	2135813	732536	1403277	0.342977592139387
"SC89_NKI_12RE_R23C51yesS_A_W_C2_S6892"	1650768	1092526	0.34	77	0.956	"kept"	FALSE	0.19	"recurrence"	1650768	558242	1092526	0.338171081581422
"SC89_NKI_12RE_R23C53yesS_A_W_C2_S6894"	1155258	714076	0.38	48	0.959	"kept"	FALSE	0.4	"recurrence"	1155258	441182	714076	0.381890452176051
"SC89_NKI_12RE_R23C56yesS_A_W_C1_S6897"	383527	258257	0.33	18	0.498	"removed"	TRUE	0.03	"recurrence"	383527	125270	258257	0.326626287067143
"SC89_NKI_12RE_R23C64yesS_A_W_C2_S6905"	875997	621416	0.29	45	0.773	"removed"	TRUE	0.01	"recurrence"	875997	254581	621416	0.290618575177769
"SC89_NKI_12RE_R23C66yesS_A_W_C2_S6907"	1839625	1257445	0.32	93	0.752	"removed"	TRUE	0.02	"recurrence"	1839625	582180	1257445	0.316466671196575
"SC89_NKI_12RE_R23C67yesS_A_W_C2_S6908"	1096790	807742	0.26	60	0.219	"removed"	TRUE	0.04	"recurrence"	1096790	289048	807742	0.263539966629893
"SC89_NKI_12RE_R23C69yesS_A_W_C2_S6910"	598810	392964	0.34	27	0.314	"removed"	FALSE	0.18	"recurrence"	598810	205846	392964	0.343758454267631
"SC89_NKI_12RE_R23C70yesS_A_W_C2_S6911"	537803	421452	0.22	32	1	"kept"	TRUE	0	"recurrence"	537803	116351	421452	0.21634501852909
"SC89_NKI_12RE_R23C8yesS_A_W_C1_S6849"	597628	432394	0.28	29	0.975	"kept"	FALSE	0.38	"recurrence"	597628	165234	432394	0.276483029576927
"SC89_NKI_12RE_R24C11yesS_A_W_C2_S6924"	1403284	902148	0.36	60	0.988	"kept"	FALSE	0.39	"recurrence"	1403284	501136	902148	0.357116592222244
"SC89_NKI_12RE_R24C14yesS_A_W_C2_S6927"	260938	234875	0.1	17	0.637	"removed"	TRUE	0.02	"recurrence"	260938	26063	234875	0.0998819642980325
"SC89_NKI_12RE_R24C1yesS_A_W_C1_S6914"	1570331	1070854	0.32	71	0.983	"kept"	FALSE	0.37	"recurrence"	1570331	499477	1070854	0.318071158246255
"SC89_NKI_12RE_R24C21yesS_A_W_C1_S6934"	769080	596866	0.22	43	0.764	"removed"	TRUE	0.01	"recurrence"	769080	172214	596866	0.223922088729391
"SC89_NKI_12RE_R24C25yesS_A_W_C1_S6938"	1573273	1039997	0.34	74	0.932	"kept"	FALSE	0.19	"recurrence"	1573273	533276	1039997	0.338959608408712
"SC89_NKI_12RE_R24C34yesS_A_W_C2_S6947"	1646624	1078884	0.34	78	0.851	"kept"	TRUE	0.01	"recurrence"	1646624	567740	1078884	0.34479031035622
"SC89_NKI_12RE_R24C37yesS_A_W_C1_S6950"	485668	317533	0.35	23	0.56	"removed"	TRUE	0.02	"recurrence"	485668	168135	317533	0.34619328430121
"SC89_NKI_12RE_R24C3yesS_A_W_C1_S6916"	1045443	675017	0.35	47	0.73	"removed"	TRUE	0.02	"recurrence"	1045443	370426	675017	0.354324434713322
"SC89_NKI_12RE_R24C41yesS_A_W_C1_S6954"	1282346	836344	0.35	61	1	"kept"	TRUE	0.01	"recurrence"	1282346	446002	836344	0.347801607366499
"SC89_NKI_12RE_R24C44yesS_A_W_C1_S6957"	941882	665381	0.29	46	0.494	"removed"	FALSE	0.17	"recurrence"	941882	276501	665381	0.293562250897671
"SC89_NKI_12RE_R24C45yesS_A_W_C2_S6958"	688738	489991	0.29	35	1	"kept"	TRUE	0.01	"recurrence"	688738	198747	489991	0.288566915140445
"SC89_NKI_12RE_R24C47yesS_A_W_C2_S6960"	1148388	842140	0.27	61	0.704	"removed"	TRUE	0.01	"recurrence"	1148388	306248	842140	0.266676419467985
"SC89_NKI_12RE_R24C51yesS_A_W_C2_S6964"	1079884	701178	0.35	50	0.72	"removed"	TRUE	0.01	"recurrence"	1079884	378706	701178	0.350691370554615
"SC89_NKI_12RE_R24C52yesS_A_W_C2_S6965"	1782251	1153316	0.35	81	0.372	"removed"	FALSE	0.15	"recurrence"	1782251	628935	1153316	0.352888005112636
"SC89_NKI_12RE_R24C61yesS_A_W_C1_S6974"	1537948	1000768	0.35	74	0.577	"removed"	TRUE	0.03	"recurrence"	1537948	537180	1000768	0.34928359086263
"SC89_NKI_12RE_R24C66yesS_A_W_C2_S6979"	1205582	767772	0.36	51	0.991	"kept"	FALSE	0.39	"recurrence"	1205582	437810	767772	0.363152402739921
"SC89_NKI_12RE_R24C67yesS_A_W_C2_S6980"	2079026	1339778	0.36	99	0.264	"removed"	TRUE	0.04	"recurrence"	2079026	739248	1339778	0.355574196763292
"SC89_NKI_12RE_R24C6yesS_A_W_C1_S6919"	1179584	732033	0.38	52	0.625	"removed"	TRUE	0.02	"recurrence"	1179584	447551	732033	0.379414268080951
"SC89_NKI_12RE_R24C71yesS_A_W_C2_S6984"	465995	296339	0.36	19	0.958	"kept"	FALSE	0.36	"recurrence"	465995	169656	296339	0.364072575886007
"SC89_NKI_12RE_R25C20yesS_A_W_C1_S7005"	1248359	818280	0.34	55	0.963	"kept"	FALSE	0.38	"recurrence"	1248359	430079	818280	0.344515479922042
"SC89_NKI_12RE_R25C21yesS_A_W_C1_S7006"	1914386	1251023	0.35	92	0.816	"kept"	TRUE	0.02	"recurrence"	1914386	663363	1251023	0.346514757211973
"SC89_NKI_12RE_R25C3yesS_A_W_C1_S6988"	1694609	1122870	0.34	82	0.999	"kept"	TRUE	0.01	"recurrence"	1694609	571739	1122870	0.337386972452052
"SC89_NKI_12RE_R25C42yesS_A_W_C1_S7027"	1590281	1087320	0.32	80	0.491	"removed"	FALSE	0.08	"recurrence"	1590281	502961	1087320	0.31627177838382
"SC89_NKI_12RE_R25C45yesS_A_W_C2_S7030"	1550763	1060507	0.32	76	0.995	"kept"	TRUE	0.01	"recurrence"	1550763	490256	1060507	0.31613857178692
"SC89_NKI_12RE_R25C46yesS_A_W_C2_S7031"	1472547	936022	0.36	68	0.54	"removed"	TRUE	0.02	"recurrence"	1472547	536525	936022	0.364351698112182
"SC89_NKI_12RE_R25C49yesS_A_W_C2_S7034"	515078	336130	0.35	24	0.702	"removed"	TRUE	0.03	"recurrence"	515078	178948	336130	0.347419225825991
"SC89_NKI_12RE_R25C4yesS_A_W_C1_S6989"	1080886	670367	0.38	46	0.421	"removed"	FALSE	0.3	"recurrence"	1080886	410519	670367	0.379798609659113
"SC89_NKI_12RE_R25C58yesS_A_W_C1_S7043"	1305510	853274	0.35	57	0.983	"kept"	FALSE	0.39	"recurrence"	1305510	452236	853274	0.346405619259906
"SC89_NKI_12RE_R25C59yesS_A_W_C1_S7044"	1325048	910151	0.31	66	0.824	"kept"	TRUE	0.01	"recurrence"	1325048	414897	910151	0.313118468161153
"SC89_NKI_12RE_R25C64yesS_A_W_C2_S7049"	1783071	1215694	0.32	87	0.869	"kept"	TRUE	0.01	"recurrence"	1783071	567377	1215694	0.318202135529096
"SC89_NKI_12RE_R25C67yesS_A_W_C2_S7052"	1760546	1088964	0.38	72	0.988	"kept"	FALSE	0.36	"recurrence"	1760546	671582	1088964	0.381462341796238
"SC89_NKI_12RE_R25C68yesS_A_W_C2_S7053"	1267627	817096	0.36	54	0.987	"kept"	FALSE	0.39	"recurrence"	1267627	450531	817096	0.355412909317962
"SC89_NKI_12RE_R25C71yesS_A_W_C2_S7056"	621589	406193	0.35	26	0.973	"kept"	FALSE	0.35	"recurrence"	621589	215396	406193	0.346524793714174
"SC89_NKI_12RE_R25C8yesS_A_W_C1_S6993"	1070662	684675	0.36	48	0.62	"removed"	TRUE	0.02	"recurrence"	1070662	385987	684675	0.360512467987096
"SC89_NKI_12RE_R25C9yesS_A_W_C2_S6994"	1409285	946901	0.33	68	0.38	"removed"	TRUE	0.02	"recurrence"	1409285	462384	946901	0.32809829097734
"SC89_NKI_12RE_R26C17yesS_A_W_C2_S7074"	200063	151142	0.24	9	0.875	"kept"	FALSE	0.42	"recurrence"	200063	48921	151142	0.244527973688288
"SC89_NKI_12RE_R26C23yesS_A_W_C1_S7080"	1708680	1092298	0.36	76	0.921	"kept"	FALSE	0.11	"recurrence"	1708680	616382	1092298	0.36073577264321
"SC89_NKI_12RE_R26C28yesS_A_W_C2_S7085"	375772	270963	0.28	18	0.633	"removed"	TRUE	0.03	"recurrence"	375772	104809	270963	0.278916470625805
"SC89_NKI_12RE_R26C32yesS_A_W_C2_S7089"	1287988	882507	0.31	60	0.994	"kept"	FALSE	0.17	"recurrence"	1287988	405481	882507	0.314817374074914
"SC89_NKI_12RE_R26C42yesS_A_W_C1_S7099"	1891149	1294062	0.32	92	0.948	"kept"	FALSE	0.11	"recurrence"	1891149	597087	1294062	0.315727105585017
"SC89_NKI_12RE_R26C43yesS_A_W_C1_S7100"	1713047	1105882	0.35	76	0.981	"kept"	FALSE	0.23	"recurrence"	1713047	607165	1105882	0.354435692657586
"SC89_NKI_12RE_R26C49yesS_A_W_C2_S7106"	700089	523914	0.25	37	0.916	"kept"	FALSE	0.12	"recurrence"	700089	176175	523914	0.251646576363862
"SC89_NKI_12RE_R26C54yesS_A_W_C1_S7111"	1097942	699965	0.36	49	0.474	"removed"	FALSE	0.2	"recurrence"	1097942	397977	699965	0.362475431306936
"SC89_NKI_12RE_R26C57yesS_A_W_C1_S7114"	608998	395166	0.35	29	0.427	"removed"	TRUE	0.04	"recurrence"	608998	213832	395166	0.351121021743914
"SC89_NKI_12RE_R26C64yesS_A_W_C2_S7121"	592141	404974	0.32	28	0.671	"removed"	TRUE	0.02	"recurrence"	592141	187167	404974	0.316085189169471
"SC89_NKI_12RE_R26C66yesS_A_W_C2_S7123"	1721326	1116915	0.35	74	0.984	"kept"	FALSE	0.37	"recurrence"	1721326	604411	1116915	0.351131046646597
"SC89_NKI_12RE_R26C67yesS_A_W_C2_S7124"	2201084	1417362	0.36	100	0.6	"removed"	TRUE	0.01	"recurrence"	2201084	783722	1417362	0.356061831352188
"SC89_NKI_12RE_R26C71yesS_A_W_C2_S7128"	1370492	894838	0.35	64	0.999	"kept"	TRUE	0.01	"recurrence"	1370492	475654	894838	0.347068060229465
"SC89_NKI_12RE_R27C12yesS_D_W_D2_S7141"	1405663	1012851	0.28	74	0.747	"removed"	TRUE	0.01	"recurrence"	1405663	392812	1012851	0.279449626261771
"SC89_NKI_12RE_R27C14yesS_D_W_D2_S7143"	1000686	697306	0.3	50	1	"kept"	TRUE	0.01	"recurrence"	1000686	303380	697306	0.303172023991542
"SC89_NKI_12RE_R27C17yesS_D_W_D2_S7146"	2197073	1538726	0.3	114	0.789	"removed"	TRUE	0.01	"recurrence"	2197073	658347	1538726	0.299647303480585
"SC89_NKI_12RE_R27C18yesS_A_W_D1_S7147"	586382	454529	0.22	33	1	"kept"	TRUE	0.01	"recurrence"	586382	131853	454529	0.224858539313963
"SC89_NKI_12RE_R27C19yesS_A_W_D1_S7148"	263136	168349	0.36	10	0.507	"removed"	FALSE	0.81	"recurrence"	263136	94787	168349	0.360220570351453
"SC89_NKI_12RE_R27C1yesS_A_W_D1_S7130"	999758	688978	0.31	44	0.973	"kept"	FALSE	0.36	"recurrence"	999758	310780	688978	0.310855226964926
"SC89_NKI_12RE_R27C24yesS_A_W_D1_S7153"	1351874	866190	0.36	63	0.875	"kept"	TRUE	0.01	"recurrence"	1351874	485684	866190	0.359267209813932
"SC89_NKI_12RE_R27C2yesS_A_W_D1_S7131"	1766415	1136994	0.36	76	0.982	"kept"	FALSE	0.38	"recurrence"	1766415	629421	1136994	0.356326797496624
"SC89_NKI_12RE_R27C32yesS_D_W_D2_S7161"	1979123	1332468	0.33	95	0.994	"kept"	FALSE	0.17	"recurrence"	1979123	646655	1332468	0.326738156243952
"SC89_NKI_12RE_R27C37yesS_A_W_D1_S7166"	2517390	1694863	0.33	124	0.78	"removed"	TRUE	0.01	"recurrence"	2517390	822527	1694863	0.32673801039966
"SC89_NKI_12RE_R27C39yesS_A_W_D1_S7168"	1331120	813200	0.39	55	0.988	"kept"	FALSE	0.4	"recurrence"	1331120	517920	813200	0.389085882565058
"SC89_NKI_12RE_R27C49yesS_D_W_D2_S7178"	217578	184353	0.15	14	0.606	"removed"	TRUE	0.03	"recurrence"	217578	33225	184353	0.152703857926812
"SC89_NKI_12RE_R27C4yesS_A_W_D1_S7133"	2305496	1480690	0.36	105	1	"kept"	TRUE	0	"recurrence"	2305496	824806	1480690	0.357756422045408
"SC89_NKI_12RE_R27C52yesS_D_W_D2_S7181"	2167722	1433568	0.34	106	0.792	"removed"	TRUE	0.02	"recurrence"	2167722	734154	1433568	0.338675346746492
"SC89_NKI_12RE_R27C61yesS_A_W_D1_S7190"	1319643	829759	0.37	56	0.985	"kept"	FALSE	0.39	"recurrence"	1319643	489884	829759	0.371224641816006
"SC89_NKI_12RE_R27C63yesS_D_W_D2_S7192"	1795505	1196075	0.33	88	0.944	"kept"	TRUE	0.07	"recurrence"	1795505	599430	1196075	0.333850365217585
"SC89_NKI_12RE_R27C65yesS_D_W_D2_S7194"	1983655	1292027	0.35	95	0.973	"kept"	TRUE	0.05	"recurrence"	1983655	691628	1292027	0.348663452061977
"SC89_NKI_12RE_R27C66yesS_D_W_D2_S7195"	2434214	1589606	0.35	116	0.875	"kept"	TRUE	0.02	"recurrence"	2434214	844608	1589606	0.346973602156589
"SC89_NKI_12RE_R28C0yesS_A_W_D1_S7201"	922548	587183	0.36	42	0.758	"removed"	TRUE	0.02	"recurrence"	922548	335365	587183	0.363520380511366
"SC89_NKI_12RE_R28C10yesS_D_W_D2_S7211"	1680086	1105766	0.34	80	0.781	"removed"	TRUE	0.02	"recurrence"	1680086	574320	1105766	0.34183964392299
"SC89_NKI_12RE_R28C18yesS_A_W_D1_S7219"	977619	735324	0.25	50	0.979	"kept"	FALSE	0.37	"recurrence"	977619	242295	735324	0.247841950698585
"SC89_NKI_12RE_R28C23yesS_A_W_D1_S7224"	1136048	709232	0.38	47	0.98	"kept"	FALSE	0.37	"recurrence"	1136048	426816	709232	0.375702435108376
"SC89_NKI_12RE_R28C24yesS_A_W_D1_S7225"	1591824	1008822	0.37	68	0.984	"kept"	FALSE	0.38	"recurrence"	1591824	583002	1008822	0.366247776136055
"SC89_NKI_12RE_R28C31yesS_D_W_D2_S7232"	1499904	1038940	0.31	75	0.665	"removed"	TRUE	0.02	"recurrence"	1499904	460964	1038940	0.307329002389486
"SC89_NKI_12RE_R28C32yesS_D_W_D2_S7233"	2227148	1547962	0.3	115	0.852	"kept"	TRUE	0.01	"recurrence"	2227148	679186	1547962	0.304957730694143
"SC89_NKI_12RE_R28C34yesS_D_W_D2_S7235"	1656453	1108009	0.33	82	0.719	"removed"	TRUE	0.01	"recurrence"	1656453	548444	1108009	0.331095418946387
"SC89_NKI_12RE_R28C42yesS_A_W_D1_S7243"	717118	481073	0.33	32	0.984	"kept"	FALSE	0.38	"recurrence"	717118	236045	481073	0.32915782339866
"SC89_NKI_12RE_R28C53yesS_D_W_D2_S7254"	1085051	690118	0.36	50	0.69	"removed"	TRUE	0.03	"recurrence"	1085051	394933	690118	0.363976439817115
"SC89_NKI_12RE_R28C55yesS_A_W_D1_S7256"	1026592	709082	0.31	48	0.886	"kept"	FALSE	0.45	"recurrence"	1026592	317510	709082	0.309285480502478
"SC89_NKI_12RE_R28C57yesS_A_W_D1_S7258"	303327	213878	0.29	15	0.565	"removed"	TRUE	0.03	"recurrence"	303327	89449	213878	0.294892970292786
"SC89_NKI_12RE_R28C60yesS_A_W_D1_S7261"	1447206	941503	0.35	69	0.998	"kept"	TRUE	0.01	"recurrence"	1447206	505703	941503	0.349434012849587
"SC89_NKI_12RE_R28C61yesS_A_W_D1_S7262"	1700760	1128467	0.34	81	0.811	"kept"	TRUE	0.02	"recurrence"	1700760	572293	1128467	0.336492509231167
"SC89_NKI_12RE_R28C62yesS_A_W_D1_S7263"	886201	596048	0.33	44	0.359	"removed"	FALSE	0.72	"recurrence"	886201	290153	596048	0.327412178501266
"SC89_NKI_12RE_R28C65yesS_D_W_D2_S7266"	1631056	1008026	0.38	73	0.788	"removed"	TRUE	0.01	"recurrence"	1631056	623030	1008026	0.381979527373677
"SC89_NKI_12RE_R28C66yesS_D_W_D2_S7267"	547180	353795	0.35	25	0.636	"removed"	TRUE	0.04	"recurrence"	547180	193385	353795	0.353421177674623
"SC89_NKI_12RE_R28C68yesS_D_W_D2_S7269"	510724	309384	0.39	21	0.598	"removed"	TRUE	0.05	"recurrence"	510724	201340	309384	0.394224669293004
"SC89_NKI_12RE_R28C6yesS_A_W_D1_S7207"	2386672	1486482	0.38	99	0.989	"kept"	FALSE	0.36	"recurrence"	2386672	900190	1486482	0.377173738159244
"SC89_NKI_12RE_R29C11yesS_D_W_D2_S7284"	972096	613762	0.37	43	0.753	"removed"	TRUE	0.02	"recurrence"	972096	358334	613762	0.368619971690039
"SC89_NKI_12RE_R29C22yesS_A_W_D1_S7295"	1182474	789588	0.33	51	0.965	"kept"	FALSE	0.37	"recurrence"	1182474	392886	789588	0.332257622577748
"SC89_NKI_12RE_R29C25yesS_A_W_D1_S7298"	1937775	1228265	0.37	89	0.742	"removed"	TRUE	0.01	"recurrence"	1937775	709510	1228265	0.366146740462644
"SC89_NKI_12RE_R29C41yesS_A_W_D1_S7314"	1237796	766104	0.38	56	0.591	"removed"	TRUE	0.02	"recurrence"	1237796	471692	766104	0.381074102679278
"SC89_NKI_12RE_R29C53yesS_D_W_D2_S7326"	632358	378800	0.4	26	1	"kept"	TRUE	0.01	"recurrence"	632358	253558	378800	0.400972234082592
"SC89_NKI_12RE_R29C54yesS_A_W_D1_S7327"	840508	523755	0.38	38	0.592	"removed"	FALSE	0.42	"recurrence"	840508	316753	523755	0.376858994798384
"SC89_NKI_12RE_R29C5yesS_A_W_D1_S7278"	1752819	1195790	0.32	88	0.42	"removed"	FALSE	0.14	"recurrence"	1752819	557029	1195790	0.31779037082551
"SC89_NKI_12RE_R29C63yesS_D_W_D2_S7336"	1456848	934612	0.36	66	0.694	"removed"	TRUE	0.01	"recurrence"	1456848	522236	934612	0.358469792318759
"SC89_NKI_12RE_R29C7yesS_A_W_D1_S7280"	1655885	1072803	0.35	78	0.726	"removed"	TRUE	0.02	"recurrence"	1655885	583082	1072803	0.352127110276378
"SC89_NKI_12RE_R29C9yesS_D_W_D2_S7282"	468325	310302	0.34	22	0.543	"removed"	TRUE	0.03	"recurrence"	468325	158023	310302	0.337421662307158
"SC89_NKI_12RE_R2C13yesS_A_W_A2_S5342"	979087	702348	0.28	47	0.977	"kept"	FALSE	0.37	"recurrence"	979087	276739	702348	0.282650060719834
"SC89_NKI_12RE_R2C19yesS_A_W_A1_S5348"	1548136	1152692	0.26	86	0.884	"kept"	TRUE	0.01	"recurrence"	1548136	395444	1152692	0.255432339277686
"SC89_NKI_12RE_R2C1yesS_A_W_A1_S5330"	507095	365902	0.28	24	0.589	"removed"	FALSE	0.16	"recurrence"	507095	141193	365902	0.278435007247163
"SC89_NKI_12RE_R2C20yesS_A_W_A1_S5349"	1294861	935895	0.28	63	0.977	"kept"	FALSE	0.41	"recurrence"	1294861	358966	935895	0.277223578438149
"SC89_NKI_12RE_R2C22yesS_A_W_A1_S5351"	729780	550883	0.25	38	0.809	"kept"	FALSE	0.37	"recurrence"	729780	178897	550883	0.245138260845734
"SC89_NKI_12RE_R2C24yesS_A_W_A1_S5353"	1362938	989419	0.27	73	0.354	"removed"	TRUE	0.04	"recurrence"	1362938	373519	989419	0.274054285668167
"SC89_NKI_12RE_R2C27yesS_A_W_A2_S5356"	1523654	1189167	0.22	88	0.525	"removed"	TRUE	0.03	"recurrence"	1523654	334487	1189167	0.219529499479541
"SC89_NKI_12RE_R2C28yesS_A_W_A2_S5357"	1146799	866382	0.24	62	0.895	"kept"	TRUE	0.01	"recurrence"	1146799	280417	866382	0.244521489816437
"SC89_NKI_12RE_R2C40yesS_A_W_A1_S5369"	1137076	816751	0.28	55	0.97	"kept"	FALSE	0.37	"recurrence"	1137076	320325	816751	0.281709402010068
"SC89_NKI_12RE_R2C43yesS_A_W_A1_S5372"	1145778	830557	0.28	56	0.971	"kept"	FALSE	0.39	"recurrence"	1145778	315221	830557	0.275115249201852
"SC89_NKI_12RE_R2C48yesS_A_W_A2_S5377"	1091392	833122	0.24	62	0.877	"kept"	TRUE	0.02	"recurrence"	1091392	258270	833122	0.236642746144373
"SC89_NKI_12RE_R2C4yesS_A_W_A1_S5333"	2162034	1437283	0.34	105	0.813	"kept"	TRUE	0.02	"recurrence"	2162034	724751	1437283	0.335217207499975
"SC89_NKI_12RE_R2C55yesS_A_W_A1_S5384"	1246340	918642	0.26	66	0.445	"removed"	FALSE	0.17	"recurrence"	1246340	327698	918642	0.2629282539275
"SC89_NKI_12RE_R2C59yesS_A_W_A1_S5388"	598334	407329	0.32	28	1	"kept"	TRUE	0	"recurrence"	598334	191005	407329	0.31922805657041
"SC89_NKI_12RE_R2C60yesS_A_W_A1_S5389"	172729	133133	0.23	8	0.862	"kept"	FALSE	0.42	"recurrence"	172729	39596	133133	0.229237707622924
"SC89_NKI_12RE_R2C69yesS_A_W_A2_S5398"	752666	555349	0.26	40	0.599	"removed"	TRUE	0.01	"recurrence"	752666	197317	555349	0.262157450980913
"SC89_NKI_12RE_R2C6yesS_A_W_A1_S5335"	680652	428785	0.37	30	0.497	"removed"	FALSE	0.39	"recurrence"	680652	251867	428785	0.370037846065243
"SC89_NKI_12RE_R2C9yesS_A_W_A2_S5338"	1815145	1232881	0.32	81	0.983	"kept"	FALSE	0.36	"recurrence"	1815145	582264	1232881	0.32078098443926
"SC89_NKI_12RE_R30C0yesS_A_W_D1_S7345"	1358001	884330	0.35	62	0.638	"removed"	TRUE	0.02	"recurrence"	1358001	473671	884330	0.348800184977772
"SC89_NKI_12RE_R30C13yesS_D_W_D2_S7358"	1019608	653869	0.36	47	0.803	"kept"	TRUE	0.02	"recurrence"	1019608	365739	653869	0.358705502506846
"SC89_NKI_12RE_R30C18yesS_A_W_D1_S7363"	1019219	735848	0.28	54	0.877	"kept"	FALSE	0.09	"recurrence"	1019219	283371	735848	0.278027587790259
"SC89_NKI_12RE_R30C22yesS_A_W_D1_S7367"	1669872	1109700	0.34	81	0.823	"kept"	TRUE	0.01	"recurrence"	1669872	560172	1109700	0.335458047083848
"SC89_NKI_12RE_R30C24yesS_A_W_D1_S7369"	1013491	617650	0.39	43	0.527	"removed"	TRUE	0.02	"recurrence"	1013491	395841	617650	0.390571795901493
"SC89_NKI_12RE_R30C25yesS_A_W_D1_S7370"	1127670	717865	0.36	50	0.53	"removed"	FALSE	0.43	"recurrence"	1127670	409805	717865	0.36340862131652
"SC89_NKI_12RE_R30C35yesS_D_W_D2_S7380"	392587	273643	0.3	19	0.651	"removed"	TRUE	0.03	"recurrence"	392587	118944	273643	0.302974882000678
"SC89_NKI_12RE_R30C36yesS_A_W_D1_S7381"	1554813	1019217	0.34	63	0.945	"kept"	FALSE	0.39	"recurrence"	1554813	535596	1019217	0.344476152437624
"SC89_NKI_12RE_R30C3yesS_A_W_D1_S7348"	890418	623205	0.3	45	0.641	"removed"	TRUE	0.02	"recurrence"	890418	267213	623205	0.300098380760497
"SC89_NKI_12RE_R30C56yesS_A_W_D1_S7401"	1338141	847318	0.37	57	0.963	"kept"	FALSE	0.38	"recurrence"	1338141	490823	847318	0.366794680082293
"SC89_NKI_12RE_R30C5yesS_A_W_D1_S7350"	1566032	1035064	0.34	70	0.982	"kept"	FALSE	0.38	"recurrence"	1566032	530968	1035064	0.339053097254718
"SC89_NKI_12RE_R30C65yesS_D_W_D2_S7410"	2029196	1262768	0.38	92	0.882	"kept"	TRUE	0.01	"recurrence"	2029196	766428	1262768	0.377700330574277
"SC89_NKI_12RE_R30C68yesS_D_W_D2_S7413"	1330470	844666	0.37	60	0.666	"removed"	TRUE	0.03	"recurrence"	1330470	485804	844666	0.365137131990951
"SC89_NKI_12RE_R30C69yesS_D_W_D2_S7414"	1104475	739306	0.33	54	0.616	"removed"	TRUE	0.02	"recurrence"	1104475	365169	739306	0.330626768374114
"SC89_NKI_12RE_R30C71yesS_D_W_D2_S7416"	1067228	693705	0.35	50	0.616	"removed"	TRUE	0.01	"recurrence"	1067228	373523	693705	0.349993628353079
"SC89_NKI_12RE_R31C1yesS_A_W_D1_S7418"	1331392	1018370	0.24	76	0.905	"kept"	TRUE	0.01	"recurrence"	1331392	313022	1018370	0.235108818439648
"SC89_NKI_12RE_R31C31yesS_D_W_D2_S7448"	557930	440135	0.21	32	0.333	"removed"	FALSE	0.18	"recurrence"	557930	117795	440135	0.211128636208843
"SC89_NKI_12RE_R31C32yesS_D_W_D2_S7449"	1918880	1349779	0.3	99	0.996	"kept"	FALSE	0.11	"recurrence"	1918880	569101	1349779	0.296579775702493
"SC89_NKI_12RE_R31C38yesS_A_W_D1_S7455"	1320632	960999	0.27	70	0.784	"removed"	FALSE	0.11	"recurrence"	1320632	359633	960999	0.27231885945517
"SC89_NKI_12RE_R31C39yesS_A_W_D1_S7456"	871538	722425	0.17	53	0.424	"removed"	TRUE	0.02	"recurrence"	871538	149113	722425	0.171091794046846
